Gene name	3' UTR start	3' UTR end	mean_utr_len	max_utr_len	median_utr_len	auto_reg
STK39	167954022.0	167955495.0	1473.0	1473.0	1473.0	not_in_net
STK4	45037670.333333336	45039645.666666664	1975.3333333333333	4844.0	1087.0	not_in_net
STK40	36339624.0	36342115.0	2491.0	3574.0	2130.0	not_in_net
STKLD1	133405496.0	133406170.0	674.0	674.0	674.0	not_in_net
STMN1	25897402.0	25897956.4	554.4	899.0	420.0	not_in_net
STMN2	79664855.66666667	79665354.33333333	498.6666666666667	1300.0	190.0	not_in_net
STMN3	63640167.666666664	63641337.0	1169.3333333333333	1632.0	1625.0	not_in_net
STMN4	27237683.5	27238198.0	514.5	1522.0	437.0	not_in_net
STMND1	17130882.0	17131372.0	490.0	490.0	490.0	not_in_net
STMP1	135684903.33333334	135685772.33333334	869.0	2250.0	302.0	not_in_net
STN1	103880062.0	103882683.0	2621.0	5114.0	2621.0	not_in_net
STOM	121339581.66666667	121340674.0	1092.3333333333333	2214.0	632.0	not_in_net
STOML1	73982361.0	73983936.0	1575.0	5010.0	718.0	not_in_net
STOML2	35099964.8	35100227.2	262.4	276.0	258.0	not_in_net
STOML3	38965925.5	38966824.0	898.5	899.0	898.5	not_in_net
STON1	48594579.2	48596647.2	2068.0	3210.0	3199.0	not_in_net
STON1-GTF2A1L	48703661.25	48703816.0	154.75	201.0	160.0	not_in_net
STON2	81262840.0	81263991.66666667	1151.6666666666667	1331.0	1125.0	not_in_net
STOX1	68893116.5	68893407.5	291.0	450.0	323.0	not_in_net
STOX2	184012283.5	184013491.5	1208.0	6241.0	275.0	not_in_net
STPG1	24363863.8	24364916.4	1052.6	1543.0	1537.0	not_in_net
STPG2	97371482.5	97373395.5	1913.0	3641.0	1913.0	not_in_net
STPG3	137253008.1	137253187.4	179.3	383.0	181.0	not_in_net
STPG4	47100952.333333336	47101313.0	360.6666666666667	1050.0	16.0	not_in_net
STRA6	74183681.28571428	74184122.35714285	441.07142857142856	1214.0	604.0	not_in_net
STRADA	63705017.155172415	63705361.5862069	344.4310344827586	2043.0	132.0	not_in_net
STRADB	201477600.8	201477999.6	398.8	817.0	347.0	not_in_net
STRAP	15898232.090909092	15898424.909090908	192.8181818181818	525.0	136.0	not_in_net
STRBP	123137928.57692307	123138382.73076923	454.15384615384613	3979.0	128.0	not_in_net
STRC	43606767.50943396	43606894.60377359	127.09433962264151	266.0	130.0	not_in_net
STRIP1	110047126.73684211	110047345.42105263	218.68421052631578	976.0	104.0	not_in_net
STRIP2	129484450.0	129486015.0	1565.0	2569.0	1565.0	not_in_net
STRIT1	155290583.5	155290894.5	311.0	619.0	311.0	not_in_net
STRN	36843552.0	36849455.0	5903.0	11757.0	5903.0	not_in_net
STRN3	30902826.6	30903255.0	428.4	1611.0	152.0	not_in_net
STRN4	46724734.294117644	46724938.176470585	203.88235294117646	827.0	140.0	not_in_net
STS	7545915.833333333	7547835.0	1919.1666666666667	4548.0	1191.0	not_in_net
STT3A	125620811.0	125621897.0	1086.0	2280.0	993.5	not_in_net
STT3B	31636065.0	31637616.0	1551.0	1551.0	1551.0	not_in_net
STUB1	682513.2857142857	682687.0	173.71428571428572	311.0	198.0	not_in_net
STUM	226602041.0	226607416.0	5375.0	7189.0	5375.0	not_in_net
STX10	13145041.2	13145231.866666667	190.66666666666666	446.0	106.0	not_in_net
STX11	144187492.0	144191939.0	4447.0	4447.0	4447.0	not_in_net
STX12	27822330.0	27824443.0	2113.0	2113.0	2113.0	not_in_net
STX16	58673341.16	58674199.32	858.16	3234.0	130.0	not_in_net
STX16-NPEPL1	58703745.14285714	58703866.35714286	121.21428571428571	242.0	105.0	not_in_net
STX17	99954757.11764705	99955298.88235295	541.7647058823529	5860.0	104.0	not_in_net
STX18	4417355.0	4418090.5	735.5	1065.0	735.5	not_in_net
STX19	94014365.0	94014384.0	19.0	19.0	19.0	not_in_net
STX1A	73699715.0	73700586.0	871.0	1265.0	1196.0	not_in_net
STX1B	30989256.0	30992820.0	3564.0	3564.0	3564.0	not_in_net
STX2	130800723.375	130801353.25	629.875	2377.0	73.0	not_in_net
STX3	59797249.1875	59797906.0	656.8125	5023.0	107.5	not_in_net
STX4	31036999.6875	31037108.375	108.6875	302.0	74.0	not_in_net
STX5	62821899.95454545	62822119.95454545	220.0	711.0	111.0	not_in_net
STX6	180972718.5	180976569.0	3850.5	3857.0	3850.5	not_in_net
STX7	132453790.5	132461295.0	7504.5	14890.0	7504.5	not_in_net
STX8	9360859.666666666	9360966.333333334	106.66666666666667	173.0	101.0	not_in_net
STXBP1	127676478.60714285	127676929.26785715	450.6607142857143	2078.0	109.0	not_in_net
STXBP2	7646048.695652174	7646143.217391305	94.52173913043478	157.0	85.0	not_in_net
STXBP3	108808878.0	108809523.0	645.0	645.0	645.0	not_in_net
STXBP4	55080755.666666664	55083622.5	2866.8333333333335	13720.0	1080.0	not_in_net
STXBP5	147338508.5	147341930.5	3422.0	5720.0	3422.0	not_in_net
STXBP5L	121220821.08333333	121221474.33333333	653.25	5663.0	82.0	not_in_net
STXBP6	24826791.181818184	24827779.818181816	988.6363636363636	3052.0	408.0	not_in_net
STYK1	10618923.0	10620143.0	1220.0	1220.0	1220.0	not_in_net
STYX	52771107.0	52774965.0	3858.0	3882.0	3858.0	not_in_net
STYXL1	75999382.3076923	75999544.92307693	162.6153846153846	550.0	125.0	not_in_net
SUB1	32600002.75	32600620.375	617.625	2994.0	217.5	not_in_net
SUCLA2	47951007.45454545	47951292.21212121	284.75757575757575	1688.0	138.0	not_in_net
SUCLG1	84433224.0	84433350.33333333	126.33333333333333	221.0	151.0	not_in_net
SUCLG2	67379626.0	67380267.5	641.5	1024.0	687.0	not_in_net
SUCNR1	151881549.0	151884619.0	3070.0	3070.0	3070.0	not_in_net
SUCO	172610260.0	172611521.4	1261.4	1573.0	1571.0	not_in_net
SUDS3	118414434.0	118418033.0	3599.0	3599.0	3599.0	not_in_net
SUFU	102622269.0	102623885.33333333	1616.3333333333333	3379.0	1080.0	not_in_net
SUGCT	40479448.75	40479589.5	140.75	327.0	118.0	not_in_net
SUGP1	19291595.5	19291772.725	177.225	656.0	129.0	not_in_net
SUGP2	18998579.612903226	18999058.967741936	479.35483870967744	2847.0	256.0	not_in_net
SUGT1	52687836.0	52694390.5	6554.5	13073.0	6554.5	not_in_net
SULF1	69653183.0	69654649.14285715	1466.142857142857	2379.0	1546.0	not_in_net
SULF2	47657355.25	47658361.0	1005.75	1449.0	940.5	not_in_net
SULT1A1	28607219.55172414	28607399.44827586	179.89655172413794	624.0	151.0	not_in_net
SULT1A2	28592214.833333332	28592327.666666668	112.83333333333333	218.0	84.0	not_in_net
SULT1A3	30203258.57142857	30203429.57142857	171.0	389.0	126.0	not_in_net
SULT1A4	29463575.9	29463732.8	156.9	400.0	126.0	not_in_net
SULT1B1	69721167.0	69727087.0	5920.0	5920.0	5920.0	not_in_net
SULT1C2	108307322.0	108307784.55555555	462.55555555555554	1450.0	248.0	not_in_net
SULT1C4	108387433.0	108388314.5	881.5	1556.0	881.5	not_in_net
SULT1E1	69841212.0	69841993.0	781.0	781.0	781.0	not_in_net
SULT2A1	47870467.0	47871454.0	987.0	987.0	987.0	not_in_net
SULT2B1	48599407.0	48599425.0	18.0	18.0	18.0	not_in_net
SULT4A1	43830319.375	43830964.5	645.125	1603.0	132.0	not_in_net
SULT6B1	37167820.0	37167934.0	114.0	114.0	114.0	not_in_net
SUMF1	4083382.25	4083832.875	450.625	1349.0	262.5	not_in_net
SUMF2	56078499.13333333	56078952.13333333	453.0	1141.0	175.5	not_in_net
SUMO1	202208965.07692307	202209311.84615386	346.7692307692308	1072.0	244.0	not_in_net
SUMO2	75167250.66666667	75168338.0	1087.3333333333333	2752.0	470.0	not_in_net
SUMO3	44806280.5	44807287.5	1007.0	1333.0	1310.0	not_in_net
SUMO4	149400680.0	149401278.0	598.0	598.0	598.0	not_in_net
SUN1	877549.1875	878371.3125	822.125	1602.0	668.0	not_in_net
SUN2	38737641.0	38738385.8	744.8	1541.0	357.0	not_in_net
SUN3	47997140.78571428	47997276.428571425	135.64285714285714	293.0	139.0	not_in_net
SUN5	32991813.5	32991871.0	57.5	124.0	44.0	not_in_net
SUOX	56005138.777777776	56005558.666666664	419.8888888888889	497.0	471.0	not_in_net
SUPT16H	21370025.9	21370298.0	272.1	1196.0	152.0	not_in_net
SUPT20H	37013994.1	37014271.85	277.75	1019.0	154.0	no_feedback
SUPT3H	44824861.2	44825751.2	890.0	3089.0	184.0	not_in_net
SUPT4H1	58346969.14285714	58347328.0	358.85714285714283	1067.0	89.0	not_in_net
SUPT5H	39476400.0	39476669.2	269.2	270.0	270.0	not_in_net
SUPT6H	28683434.333333332	28683680.833333332	246.5	1053.0	92.5	not_in_net
SUPT7L	27652161.2	27653484.0	1322.8	2675.0	432.0	not_in_net
SUPV3L1	69209036.0	69209093.0	57.0	57.0	57.0	not_in_net
SURF1	133351855.5	133351986.0	130.5	154.0	130.5	not_in_net
SURF2	133361214.0	133361232.0	18.0	18.0	18.0	not_in_net
SURF4	133362153.5	133363664.16666667	1510.6666666666667	2278.0	2035.0	not_in_net
SURF6	133328850.0	133331942.0	3092.0	3092.0	3092.0	not_in_net
SUSD1	112042414.0	112042737.4	323.4	707.0	254.5	not_in_net
SUSD2	24188437.0	24189106.0	669.0	669.0	669.0	not_in_net
SUSD3	93084748.0	93085132.5	384.5	385.0	384.5	not_in_net
SUSD4	223223207.33333334	223224125.66666666	918.3333333333334	1372.0	1267.0	not_in_net
SUSD5	33150043.0	33152741.0	2698.0	2698.0	2698.0	not_in_net
SUSD6	69710980.0	69715144.0	4164.0	4164.0	4164.0	not_in_net
SUV39H1	48707571.0	48709011.0	1440.0	1441.0	1440.0	not_in_net
SUV39H2	14901260.375	14902260.875	1000.5	1909.0	826.0	not_in_net
SUZ12	31999004.0	32000843.5	1839.5	2034.0	1839.5	no_feedback
SV2A	149904395.0	149905444.0	1049.0	1695.0	1049.0	not_in_net
SV2B	91292924.0	91296741.8	3817.8	8756.0	877.0	not_in_net
SV2C	76339354.5	76343947.5	4593.0	8408.0	4593.0	not_in_net
SVBP	42807052.0	42807413.0	361.0	361.0	361.0	not_in_net
SVEP1	110402127.33333333	110403090.33333333	963.0	1290.0	1287.0	not_in_net
SVIL	29457581.666666668	29458246.0	664.3333333333334	908.0	898.0	auto_regulate
SVIP	22818927.0	22823118.0	4191.0	4191.0	4191.0	not_in_net
SVOP	108938648.5	108939902.25	1253.75	4793.0	79.5	not_in_net
SVOPL	138594693.0	138595036.0	343.0	742.0	324.0	not_in_net
SWAP70	9734989.909090908	9735538.363636363	548.4545454545455	3022.0	161.0	not_in_net
SWI5	128297000.8888889	128297276.33333333	275.44444444444446	699.0	271.0	not_in_net
SWSAP1	11376017.0	11376951.0	934.0	934.0	934.0	not_in_net
SWT1	185290804.0	185291394.0	590.0	977.0	590.0	not_in_net
SYAP1	16760360.0	16765340.0	4980.0	4980.0	4980.0	not_in_net
SYBU	109575274.45	109575872.95	598.5	927.0	717.0	not_in_net
SYCE1	133558896.33333333	133559117.66666667	221.33333333333334	388.0	275.0	not_in_net
SYCE1L	77212900.0	77213110.0	210.0	283.0	210.0	not_in_net
SYCE2	12899275.333333334	12899568.0	292.6666666666667	554.0	303.0	not_in_net
SYCE3	50551154.5	50551244.0	89.5	132.0	89.5	not_in_net
SYCN	39202831.0	39202986.0	155.0	155.0	155.0	not_in_net
SYCP1	114995020.0	114995368.5	348.5	350.0	348.5	not_in_net
SYCP2	59863567.5	59864310.0	742.5	746.0	742.5	not_in_net
SYCP2L	10937541.807692308	10937641.038461538	99.23076923076923	357.0	89.5	not_in_net
SYCP3	101728648.66666667	101728926.0	277.3333333333333	278.0	278.0	not_in_net
SYDE1	15113964.0	15114977.666666666	1013.6666666666666	1021.0	1010.0	not_in_net
SYDE2	85156889.0	85158749.0	1860.0	1860.0	1860.0	not_in_net
SYF2	25222620.5	25223265.0	644.5	989.0	644.5	not_in_net
SYK	90895601.0	90898549.0	2948.0	2948.0	2948.0	not_in_net
SYMPK	45819904.705882356	45820296.5882353	391.88235294117646	2186.0	149.0	not_in_net
SYN1	47576516.0	47577214.0	698.0	1032.0	759.0	not_in_net
SYN2	12185334.5	12186680.25	1345.75	2287.0	1476.5	not_in_net
SYN3	32512552.0	32513691.0	1139.0	1139.0	1139.0	not_in_net
SYNC	32680698.5	32681818.0	1119.5	1943.0	1119.5	not_in_net
SYNCRIP	85610030.0	85613505.66666667	3475.6666666666665	5096.0	4552.0	not_in_net
SYNDIG1	24665505.0	24666616.0	1111.0	1111.0	1111.0	not_in_net
SYNDIG1L	74405896.5	74407534.0	1637.5	1640.0	1637.5	not_in_net
SYNE1	152385628.07462686	152385998.62686568	370.55223880597015	2393.0	164.0	not_in_net
SYNE2	64208834.0	64209133.39473684	299.39473684210526	1113.0	182.0	not_in_net
SYNE3	95421506.25	95424486.0	2979.75	10559.0	569.5	not_in_net
SYNE4	36003815.0	36003890.5	75.5	210.0	33.0	not_in_net
SYNGAP1	33480482.888888888	33481080.388888888	597.5	1929.0	303.0	not_in_net
SYNGR1	39377324.625	39378027.625	703.0	3660.0	229.0	not_in_net
SYNGR2	78171865.5	78172678.4	812.9	1788.0	481.0	not_in_net
SYNGR3	1993183.0	1993972.0	789.0	1202.0	670.0	not_in_net
SYNGR4	48376190.333333336	48376341.333333336	151.0	250.0	145.0	not_in_net
SYNJ1	32631740.166666668	32632942.333333332	1202.1666666666667	3042.0	13.5	not_in_net
SYNJ2	158074847.25	158075677.375	830.125	2811.0	114.5	not_in_net
SYNJ2BP	70366499.0	70372990.0	6491.0	6491.0	6491.0	not_in_net
SYNJ2BP-COX16	70358534.25	70358728.5	194.25	316.0	212.5	not_in_net
SYNM	99132985.25	99135588.0	2602.75	2819.0	2534.0	not_in_net
SYNPO	150652022.5	150654527.5	2505.0	3898.0	2061.0	not_in_net
SYNPO2	119045782.0	119051534.0	5752.0	11951.0	3520.5	not_in_net
SYNPO2L	73644883.5	73646717.0	1833.5	1836.0	1833.5	not_in_net
SYNPR	63596987.2	63597568.13333333	580.9333333333333	1697.0	198.0	not_in_net
SYNRG	37529757.78571428	37530626.78571428	869.0	4142.0	203.0	not_in_net
SYP	49192461.615384616	49192739.23076923	277.61538461538464	1478.0	145.0	not_in_net
SYPL1	106091696.625	106092208.75	512.125	1301.0	390.5	not_in_net
SYPL2	109479549.0	109482134.0	2585.0	2585.0	2585.0	not_in_net
SYS1	45368012.833333336	45368926.0	913.1666666666666	2503.0	338.0	not_in_net
SYS1-DBNDD2	45409066.11111111	45409256.333333336	190.22222222222223	678.0	137.0	not_in_net
SYT1	79449125.0	79451147.25	2022.25	2883.0	2026.0	not_in_net
SYT10	33392100.125	33392638.625	538.5	2591.0	150.0	not_in_net
SYT11	155881509.0	155885199.0	3690.0	3690.0	3690.0	not_in_net
SYT12	67048758.0	67050221.666666664	1463.6666666666667	2105.0	2105.0	not_in_net
SYT13	45252566.375	45253240.25	673.875	3749.0	179.5	not_in_net
SYT14	210132512.2	210134795.33333334	2283.133333333333	10586.0	1002.0	not_in_net
SYT15	46589831.0	46591357.333333336	1526.3333333333333	4416.0	140.0	not_in_net
SYT16	62093382.0	62096326.2	2944.2	11842.0	1001.0	not_in_net
SYT17	19256155.57142857	19256367.285714287	211.71428571428572	1255.0	41.0	not_in_net
SYT2	202590596.0	202596756.0	6160.0	6160.0	6160.0	not_in_net
SYT3	50622518.125	50622748.5	230.375	504.0	162.5	not_in_net
SYT4	43268950.5	43270340.0	1389.5	2448.0	1389.5	not_in_net
SYT5	55173733.14285714	55174532.28571428	799.1428571428571	2287.0	369.0	not_in_net
SYT6	114102952.33333333	114103758.14285715	805.8095238095239	2791.0	171.0	not_in_net
SYT7	61530227.28571428	61530573.571428575	346.2857142857143	3313.0	169.0	not_in_net
SYT8	1836971.0	1837113.875	142.875	329.0	119.0	not_in_net
SYT9	7421778.181818182	7422316.363636363	538.1818181818181	2245.0	140.0	not_in_net
SYTL1	27353853.0	27353923.75	70.75	79.0	78.0	not_in_net
SYTL2	85700114.25	85700502.14285715	387.89285714285717	1065.0	187.5	not_in_net
SYTL3	158764605.0	158764874.25	269.25	271.0	271.0	not_in_net
SYTL4	100677394.5	100679096.5	1702.0	3609.0	1534.5	not_in_net
SYTL5	38126731.0	38128817.5	2086.5	2088.0	2086.5	not_in_net
SYVN1	65130009.666666664	65130425.25	415.5833333333333	1102.0	99.0	not_in_net
SZRD1	16393268.57142857	16394634.42857143	1365.857142857143	3004.0	265.0	not_in_net
SZT2	43425435.0	43426319.14285714	884.1428571428571	3766.0	389.5	not_in_net
TAAR2	132617022.0	132617149.0	127.0	127.0	127.0	not_in_net
TAB1	39433397.5	39434352.5	955.0	1659.0	955.0	not_in_net
TAB2	149402564.0	149403655.0	1091.0	1939.0	1675.0	not_in_net
TAB3	30832560.6	30835528.0	2967.4	3984.0	3561.0	not_in_net
TAC1	97739921.0	97740458.33333333	537.3333333333334	551.0	544.0	not_in_net
TAC3	57011482.03125	57011619.21875	137.1875	288.0	157.0	not_in_net
TAC4	49840454.571428575	49840733.28571428	278.7142857142857	332.0	332.0	not_in_net
TACC1	38847156.5	38849093.7	1937.2	5004.0	1624.0	not_in_net
TACC2	122246101.05	122246454.05	353.0	488.0	458.5	not_in_net
TACC3	1739386.4117647058	1739538.4705882352	152.05882352941177	1385.0	106.0	not_in_net
TACO1	63608003.0	63608365.0	362.0	362.0	362.0	not_in_net
TACR1	75048749.5	75050338.5	1589.0	2968.0	1589.0	not_in_net
TACR2	69404002.66666667	69404825.0	822.3333333333334	922.0	922.0	not_in_net
TACR3	103586031.0	103589681.0	3650.0	3650.0	3650.0	not_in_net
TACSTD2	58575433.0	58576184.0	751.0	751.0	751.0	not_in_net
TADA1	166856510.0	166857566.0	1056.0	1056.0	1056.0	not_in_net
TADA2A	37465047.0	37465281.97619048	234.97619047619048	2747.0	72.0	not_in_net
TADA2B	7055055.0	7056635.666666667	1580.6666666666667	2897.0	1586.0	not_in_net
TADA3	9781081.333333334	9781578.333333334	497.0	895.0	496.0	not_in_net
TAF1	71494473.71428572	71495274.0	800.2857142857143	1958.0	648.0	auto_regulate
TAF10	6608569.5	6610921.0	2351.5	4627.0	2351.5	not_in_net
TAF11	34878082.0	34878902.5	820.5	1258.0	1006.0	not_in_net
TAF12	28602975.5	28603538.0	562.5	688.0	562.5	not_in_net
TAF13	109063686.33333333	109064038.66666667	352.3333333333333	586.0	382.0	not_in_net
TAF15	35845749.1	35845924.2	175.1	346.0	130.0	not_in_net
TAF1A	222558272.4	222558502.6	230.2	366.0	347.0	not_in_net
TAF1B	9903184.25	9903343.75	159.5	431.0	118.5	not_in_net
TAF1C	84180874.28	84181187.24	312.96	1408.0	116.0	not_in_net
TAF1D	93733154.17777778	93733263.28888889	109.11111111111111	1268.0	46.0	not_in_net
TAF1L	32629454.0	32630098.0	644.0	644.0	644.0	not_in_net
TAF2	119765816.0	119766108.16666667	292.1666666666667	1149.0	95.0	auto_regulate
TAF3	8014752.0	8016631.0	1879.0	1879.0	1879.0	no_feedback
TAF4	61962575.5	61963406.5	831.0	1369.0	831.0	not_in_net
TAF4B	26346807.777777776	26347289.888888888	482.1111111111111	1838.0	130.0	not_in_net
TAF5	103388224.0	103389065.0	841.0	841.0	841.0	not_in_net
TAF5L	229599895.75	229601251.75	1356.0	2994.0	1180.0	not_in_net
TAF6	100109501.75	100109660.625	158.875	553.0	155.5	not_in_net
TAF6L	62779772.6	62779833.8	61.2	150.0	45.0	not_in_net
TAF7	141318490.0	141318994.0	504.0	504.0	504.0	auto_regulate
TAF7L	101268456.66666667	101269192.0	735.3333333333334	939.0	935.0	not_in_net
TAF8	42073010.5	42073895.9	885.4	5726.0	283.5	not_in_net
TAF9	69364750.16666667	69364948.5	198.33333333333334	199.0	198.5	not_in_net
TAF9B	78129748.0	78131609.0	1861.0	1861.0	1861.0	not_in_net
TAFA1	68544504.0	68545621.0	1117.0	1117.0	1117.0	not_in_net
TAFA2	61710649.5	61712152.833333336	1503.3333333333333	2146.0	2129.5	not_in_net
TAFA3	112726661.0	112727235.0	574.0	594.0	574.0	not_in_net
TAFA4	68731766.0	68733141.0	1375.0	1375.0	1375.0	not_in_net
TAFA5	48749848.0	48751054.333333336	1206.3333333333333	2084.0	975.0	not_in_net
TAGAP	159037786.25	159038466.125	679.875	1987.0	189.0	not_in_net
TAGLN	117204360.0	117205124.33333333	764.3333333333334	3104.0	417.0	not_in_net
TAGLN2	159918330.33333334	159918799.0	468.6666666666667	692.0	692.0	not_in_net
TAGLN3	112013538.66666667	112013883.16666667	344.5	410.0	332.0	not_in_net
TAL1	47216291.0	47219719.0	3428.0	3429.0	3428.0	auto_regulate
TAL2	105662824.0	105663124.0	300.0	300.0	300.0	not_in_net
TALDO1	761088.3636363636	761216.7272727273	128.36363636363637	199.0	131.0	not_in_net
TAMM41	11821982.181818182	11822121.878787879	139.6969696969697	1007.0	108.0	not_in_net
TANC1	159231013.0	159232659.0	1646.0	1646.0	1646.0	not_in_net
TANC2	63415754.25	63418369.75	2615.5	5743.0	2238.0	not_in_net
TANGO2	20062142.923076924	20062726.423076924	583.5	2501.0	153.0	not_in_net
TANGO6	68925155.0	68925460.375	305.375	1520.0	131.0	not_in_net
TANK	161223891.8888889	161224116.1111111	224.22222222222223	830.0	101.5	not_in_net
TAOK1	29543023.0	29548122.0	5099.0	8881.0	5099.0	not_in_net
TAOK2	29988878.0	29989308.25	430.25	692.0	414.5	not_in_net
TAOK3	118150367.0	118150996.0	629.0	1195.0	641.0	not_in_net
TAP1	32861457.666666668	32861824.111111112	366.44444444444446	369.0	369.0	not_in_net
TAP2	32839843.714285713	32842134.85714286	2291.1428571428573	3490.0	3272.0	not_in_net
TAPBP	33295531.95	33296717.85	1185.9	2081.0	2063.5	not_in_net
TAPBPL	6460402.5	6460503.5	101.0	166.0	101.0	not_in_net
TAPT1	16177926.0	16178202.88235294	276.88235294117646	2802.0	109.0	not_in_net
TARBP1	234391313.0	234391576.0	263.0	263.0	263.0	not_in_net
TARBP2	53505062.61111111	53505233.583333336	170.97222222222223	440.0	127.0	not_in_net
TARDBP	11022833.536585366	11023134.390243903	300.8536585365854	3765.0	126.0	no_feedback
TARM1	54069934.0	54070002.0	68.0	107.0	55.0	not_in_net
TARS	33459046.69642857	33459202.35714286	155.66071428571428	1830.0	104.0	not_in_net
TARS2	150501598.65384614	150501774.65384614	176.0	682.0	114.0	not_in_net
TARSL2	101668730.25	101668971.33333333	241.08333333333334	985.0	125.5	not_in_net
TAS1R1	6579335.333333333	6579602.333333333	267.0	590.0	170.0	not_in_net
TAS1R3	1334465.0	1335314.0	849.0	849.0	849.0	not_in_net
TAS2R1	9628997.0	9629132.0	135.0	135.0	135.0	not_in_net
TAS2R10	10825317.0	10825345.0	28.0	28.0	28.0	not_in_net
TAS2R13	10907926.0	10908386.0	460.0	460.0	460.0	not_in_net
TAS2R14	10937405.666666666	10938253.0	847.3333333333334	848.0	847.0	not_in_net
TAS2R16	122994704.0	122994758.0	54.0	54.0	54.0	not_in_net
TAS2R19	11021615.0	11021667.0	52.0	52.0	52.0	not_in_net
TAS2R20	10996491.333333334	10996941.333333334	450.0	450.0	450.0	not_in_net
TAS2R3	141765110.0	141765197.0	87.0	87.0	87.0	not_in_net
TAS2R30	11148932.0	11149258.0	326.0	326.0	326.0	not_in_net
TAS2R31	11030486.666666666	11030504.666666666	18.0	18.0	18.0	not_in_net
TAS2R38	141972631.0	141972687.0	56.0	56.0	56.0	not_in_net
TAS2R4	141779389.0	141780819.0	1430.0	1430.0	1430.0	not_in_net
TAS2R40	143223051.0	143223079.0	28.0	28.0	28.0	not_in_net
TAS2R43	11091915.333333334	11091933.0	17.666666666666668	29.0	12.0	not_in_net
TAS2R46	11063523.0	11063702.0	179.0	179.0	179.0	not_in_net
TAS2R5	141791262.0	141791367.0	105.0	105.0	105.0	not_in_net
TAS2R50	10985908.666666666	10985955.666666666	47.0	47.0	47.0	not_in_net
TAS2R7	10801532.0	10801613.0	81.0	81.0	81.0	not_in_net
TAS2R9	10809094.0	10809136.0	42.0	42.0	42.0	not_in_net
TASOR	56622251.0	56623223.75	972.75	2491.0	613.0	not_in_net
TASOR2	5763033.0	5763734.0	701.0	707.0	701.0	not_in_net
TASP1	13502030.5	13502559.5	529.0	965.0	529.0	not_in_net
TAT	71565660.0	71568143.0	2483.0	2483.0	2483.0	not_in_net
TATDN1	124505551.16216215	124505632.72972973	81.56756756756756	211.0	76.0	not_in_net
TATDN2	10279104.0	10279939.2	835.2	1997.0	139.0	not_in_net
TATDN3	212809531.47368422	212809965.63157895	434.1578947368421	1673.0	184.0	not_in_net
