gene	average_utr_length	type
AMELX	145.33333333333334	other
MAGEH1	531.0	other
OSBPL2	480.6969696969697	other
RAD51AP1	181.97674418604652	other
USP51	2187.0	other
FAM234A	483.4	other
COPS9	224.0	other
KHDC1	209.75	other
PTTG2	114.0	other
HADHB	498.0	other
SMR3A	163.0	other
PELO	2205.0	other
AL365232.1	170.0	other
KHDC1L	203.0	other
NAIF1	2194.0	other
TNPO1	807.1818181818181	other
ITGA2	163.85882352941175	other
WSB1	817.75	other
THSD7B	706.4	other
SLC35E2	2820.5	other
ANKRD42	814.875	other
SLC25A25	892.7272727272727	other
CA12	2693.0	other
ITGAX	809.3333333333334	other
ATP13A2	138.25	other
NPIPA8	22.5	other
CDYL	874.75	other
NREP	698.0	other
SCGB1D4	132.0	other
VPS50	196.45	other
TMEM17	987.0	other
RIMS2	1491.8333333333333	other
TMEM132E	1085.0	other
CDCA3	603.2	other
ERICH1	1326.2	other
PDZD2	2795.0	other
ZP3	9.75	other
SBSN	142.0	other
BICD2	2941.0	other
CCDC90B	188.3	other
EBLN1	68.0	other
PPP1R32	57.583333333333336	other
GARNL3	137.55	other
COX7C	425.75	other
CALML5	300.0	other
LNPK	2652.6	other
NOL6	1093.25	other
KCNJ8	767.0	other
SETDB2	2376.75	other
SSC4D	724.0	other
LDHB	199.0	other
GYS1	801.3333333333334	other
SECISBP2L	2396.0	other
NDUFS7	265.4736842105263	other
ZNF724	591.0	other
STK32B	520.1428571428571	other
PNPLA7	276.5	other
HNMT	440.5	other
PUM2	782.2	other
PPP3CB	1109.0	other
FTO	925.0	other
FLRT1	880.0	other
LZTS2	667.0	other
AP000721.1	2.0	other
MACROD1	79.0	other
MCM4	545.1666666666666	other
COL4A3BP	485.04761904761904	other
GAST	96.0	other
PI15	2973.0	other
ZNF469	1420.0	other
GAL3ST3	348.0	other
MFAP2	417.0	other
SFXN3	879.25	other
FOXR2	677.0	other
TCEA2	235.2	other
OTUB1	455.55555555555554	other
EIF3CL	217.0	other
AGO2	848.9444444444445	other
METTL16	444.3333333333333	other
HSBP1	1383.7142857142858	other
PDZD7	379.94117647058823	other
CLPX	494.25	other
RPS2	145.54545454545453	other
NR6A1	1556.0	other
OTOS	141.5	other
SMR3B	281.6666666666667	other
FAXC	5245.0	other
CTSB	465.88235294117646	other
BAAT	1285.3333333333333	other
VPREB1	172.0	other
RPGRIP1L	1630.25	other
OPRPN	118.0	other
GPIHBP1	1651.0	other
LCN8	110.0	other
C11orf97	222.0	other
HIST1H4B	125.0	other
CALML3	1235.0	other
NKRF	1012.6666666666666	other
KRT25	255.0	other
ADAM7	702.75	other
CDRT15L2	181.0	other
CECR2	1296.857142857143	other
ASRGL1	459.5833333333333	other
COX8A	222.0	other
USP54	757.6	other
POTEB2	110.6	other
STARD4	969.5	other
TNFRSF18	207.0	other
PRODH2	214.33333333333334	other
CDHR3	360.6666666666667	other
HGSNAT	524.8	other
B4GALNT3	2057.0	other
DOCK9	302.45283018867923	other
SLBP	566.2	other
DCAF4L2	2040.0	other
UBE2A	530.7777777777778	other
ASAP1	307.1860465116279	other
ARHGAP5	1388.5555555555557	other
MMP16	9451.0	other
IRS1	2476.5	other
ELL2	818.8	tr
PNLIPRP1	140.88888888888889	other
GLI4	363.0	other
CACNG5	141.0	other
INTS13	315.0	other
ZFPM1	516.0	other
ADAM28	332.1666666666667	other
ATP11C	1622.125	other
PRR35	220.0	other
FUT4	4171.0	other
CACNG4	2393.0	other
ZFP41	1357.75	other
MUC7	1117.3333333333333	other
AMOTL1	5954.5	other
ZNHIT3	274.3	other
TMEM14C	457.0	other
SIRT3	302.56	tr
ERAP1	1499.0	other
ASB11	643.8333333333334	other
AC138696.1	501.0	other
CA4	193.83333333333334	other
COX11	549.125	other
ADNP	1608.2857142857142	tr
MOSMO	481.4	other
ATG4A	302.3333333333333	other
PPP6R1	392.0	other
PIWIL4	232.0	other
SNRNP200	283.25	other
TMEM200A	1162.5	other
GPC1	913.0	other
TSPY10	141.66666666666666	other
TLDC2	807.0	other
CILP	1972.0	other
VPS26C	812.6666666666666	other
STXBP4	2866.8333333333335	other
HIST1H1T	50.0	other
FANCM	305.625	other
EVX2	2634.0	other
MRPL50	2832.0	other
HFE	602.4166666666666	other
SEPHS1	1493.3333333333333	other
SMYD5	219.4	other
HOXD13	1207.0	other
ABCB1	457.0	other
PSMD13	166.1851851851852	other
SAMHD1	371.0113636363636	other
SMLR1	2179.0	other
RHBDD1	2473.3333333333335	other
HOXD12	265.5	other
ROCK2	751.0	other
ZNF189	1254.75	other
PDCD6	352.5	other
HOXD10	710.0	other
PEX5	326.8	other
PCF11	2556.0	other
DPM1	238.0	other
POM121L2	182.0	other
HOXD11	445.0	other
LCN15	90.0	other
TOX	2328.0	other
DSC3	1745.6	other
ADAMDEC1	200.625	other
LARGE2	234.2	other
TMEM86B	432.0	other
NDUFV2	300.0	other
WNT10B	961.6666666666666	other
DCAF4	359.6470588235294	other
AC115220.1	209.0	other
KLF3	2322.5	tr
RGS20	655.2222222222222	other
RHOB	1388.0	other
TOM1L1	193.31578947368422	other
CASP1	150.5	other
SUPT5H	268.4	other
RNF146	490.7142857142857	other
RAB34	142.48387096774192	other
AMTN	162.0	other
DST	596.7272727272727	other
USP9X	2063.0	other
FLII	148.1904761904762	other
AKAP8L	147.71428571428572	other
KCNK5	1916.0	other
ADAMTSL1	568.0	other
HS6ST3	6362.0	other
KRT26	276.0	other
CCDC61	152.57142857142858	other
SPOPL	530.1	other
FAM89B	589.6666666666666	other
XPA	438.3333333333333	other
ANKRD12	1608.0	other
PRDM16	1404.0	other
AHRR	763.8	other
SSSCA1	281.14285714285717	other
CUEDC1	305.6666666666667	other
ABL1	1991.0	other
MICALL1	1173.5	other
RPIA	856.0	other
PGLYRP1	84.0	other
TAF3	1875.0	tr
NCF1	234.5	other
PCSK5	1290.8	other
NXF5	128.96774193548387	other
SH3BGR	182.0	other
ARFGEF2	3493.0	other
IPO7	799.75	other
OTULIN	974.875	other
EIF2AK1	495.14285714285717	other
HPS1	971.0	other
RUNDC3B	1057.6666666666667	other
RIC8A	462.85714285714283	other
GAPDHS	88.5	other
TMEM211	230.33333333333334	other
CMBL	1175.0	other
GABRE	315.2	other
HAP1	1542.4285714285713	other
TPTE2	116.25	other
HM13	1156.0	other
COQ3	197.0	other
DSP	765.5	other
EPS8	454.37142857142857	other
DAPK3	543.6666666666666	other
TMEM147	106.16666666666667	other
GKAP1	123.71428571428571	other
WNT1	35.0	other
PIGQ	248.09756097560975	other
OTUD5	543.0	other
AIMP2	150.8	other
KRT27	190.0	other
MAP2	1921.25	other
ROBO4	689.0	other
TNFRSF4	228.0	other
ELMO3	93.6	other
WFDC8	241.33333333333334	other
DPPA5	257.0	other
BICC1	1381.0	other
SCNN1B	133.58333333333334	other
IGFL4	105.0	other
FGFR1OP2	1314.3333333333333	other
AKAP8	370.4166666666667	other
EIF3E	106.05	other
EMILIN1	389.5	other
ZNF91	947.5	other
HIST1H2BC	145.66666666666666	other
PMAIP1	1120.0	other
IGFL3	258.0	other
HIST1H4C	50.0	other
BBS2	199.7	other
SHOX	1116.0	other
PLXNB1	208.64285714285714	other
HIST1H2AC	565.5	other
IGFL2	203.0	other
VBP1	714.0	other
CEP192	200.24590163934425	other
RRAGB	217.0	other
GATAD2A	981.1333333333333	other
ZNF675	264.0	other
ASB13	1015.5	other
PARP16	770.25	other
HNRNPCL4	22.0	other
KCNK17	390.6666666666667	other
NFIC	1729.25	tr
ALG13	159.01041666666666	other
DIP2C	1310.0	other
NXPH2	149.0	other
SIGLEC6	402.6666666666667	other
CCND3	853.4444444444445	other
MRPL41	59.0	other
LIF	1741.5	other
POLR2M	898.9	other
CHRM1	1038.0	other
YWHAQ	1313.0	other
KHDC3L	310.0	other
ZNF696	507.3333333333333	other
RANBP2	688.0	other
IGFL1	412.0	other
TMEM129	606.125	other
UGGT1	221.61428571428573	other
ZNF473	706.0	other
TM7SF3	152.66666666666666	other
IFIH1	346.5	other
GTF2H1	624.5	other
ZNF507	2478.0	other
COMMD3	180.55555555555554	other
CGAS	1005.5	other
MYZAP	698.0	other
ZSCAN22	3005.0	other
SYPL1	512.125	other
TCEAL1	387.3333333333333	other
TCEAL3	258.6666666666667	other
CDHR2	122.4	other
ZNF408	48.0	other
CYTH2	952.0	other
CT45A10	194.0	other
DARS	290.0	other
LRRC30	2.0	other
SMIM32	744.0	other
ATRX	431.70454545454544	tr
CCDC127	8425.0	other
ASF1B	283.14285714285717	other
DTHD1	730.25	other
MRPL44	679.0	other
ILF3	336.61290322580646	other
NDRG3	1600.75	other
C9orf72	948.1666666666666	other
ARMCX6	593.0	other
C5orf15	1356.0	other
CST2	250.0	other
XKR3	206.0	other
KCNK9	616.0	other
CHST14	1504.5	other
CD99L2	826.2352941176471	other
CLDN3	389.0	other
POC5	127.375	other
RFX8	150.46153846153845	other
ABHD17A	268.5	other
POLB	82.35714285714286	other
HPCA	783.0	other
OR5M10	37.0	other
NDUFA4L2	636.3333333333334	other
C7orf57	1017.4	other
RFWD3	1515.5	other
PLA2G4F	283.9142857142857	other
LMO2	689.25	tr
UNC45B	2781.0	other
GSTK1	421.6666666666667	other
FSD1	145.75	other
WDR83OS	313.3333333333333	other
PTF1A	343.3333333333333	other
NR2C2	1170.0	tr
CDKN1B	372.4	other
PCDHA5	1791.3333333333333	other
OR10R2	50.0	other
ARMC1	847.4	other
INTS8	129.98245614035088	other
TTC28	2861.0	other
FKBP15	2316.0	other
TH	118.39285714285714	other
RAB40AL	144.0	other
RSPH9	1630.0	other
SLC9A8	4304.5	other
CT47A9	85.0	other
AURKA	771.75	other
DHRS1	251.0	other
LONRF3	394.0	other
MAGED1	107.875	other
ZSWIM8	219.8695652173913	other
TDRD3	162.6875	other
NDUFA2	317.0	other
CBLC	45.333333333333336	other
ZNF90	370.5	other
NTRK1	178.88888888888889	other
RDH10	1153.0	other
ZIM3	821.0	other
RAMP3	258.25	other
SLC16A2	904.875	other
SP140L	791.2	other
CERCAM	338.3333333333333	other
SLC26A11	532.2	other
RBP3	417.0	other
TACR3	3650.0	other
CPPED1	2645.6666666666665	other
GALNT12	360.0	other
STS	4548.0	other
C8orf89	128.25	other
FAM98C	190.8	other
ANKS6	1563.0	other
MOB4	618.5333333333333	other
ANKRD34C	3342.0	other
SLC25A30	482.0769230769231	other
AP000350.12	157.0	other
GOSR2	1082.875	other
TPT1	1101.888888888889	other
CA13	2723.0	other
NEURL1B	4614.0	other
OR2A4	824.0	other
VHLL	145.0	other
SERTAD2	4305.0	other
USP47	2179.6666666666665	other
ZNF490	534.6666666666666	other
AC099518.3	77.875	other
MAP7D2	466.875	other
SLCO1C1	266.3333333333333	other
EIF4A3	275.0	other
TMEM106C	203.1	other
MRPL48	178.85714285714286	other
OIP5	485.0	other
TTC36	275.57142857142856	other
MAGEB2	548.0	other
UBE2S	587.3333333333334	other
DCTN1	240.625	other
LRRFIP1	1128.5	other
PSD3	2085.190476190476	other
AC005041.1	2482.5	other
CYP1B1	1369.3333333333333	other
PZP	126.8125	other
GFRA2	537.1666666666666	other
INS-IGF2	200.66666666666666	other
BCKDHA	355.3333333333333	other
CEACAM1	635.3333333333334	other
ENOPH1	977.5	other
ZC2HC1C	832.2	other
TFDP3	372.0	other
EDC4	181.0	other
PPWD1	148.4516129032258	other
TTC23L	393.44444444444446	other
NLGN4X	1867.0	other
MAGEB10	479.0	other
LEO1	129.0	other
TFF1	196.0	other
DSTN	1033.25	other
DIRAS2	3395.0	other
NPRL2	129.4318181818182	other
SMIM17	332.0	other
PVR	648.2307692307693	other
NDUFA7	116.625	other
AC010323.1	107.5	other
DDO	919.0	other
TARDBP	300.8536585365854	tr
LINS1	475.5	other
UNC5D	1969.8333333333333	other
MEN1	814.75	other
PCDH17	1692.6666666666667	other
FBP1	243.0	other
CNR2	4008.0	other
TGM2	2831.0	other
RAPGEF6	671.1111111111111	other
TSC22D4	431.3333333333333	tr
PPP1R35	77.0	other
MTAP	1521.3333333333333	other
ZNF747	1858.0	other
CELA2B	87.0	other
GANAB	209.02777777777777	other
CDC42SE2	1307.875	other
CNTNAP1	276.1818181818182	other
TNFRSF17	158.66666666666666	other
XIRP1	1279.0	other
TMC2	594.25	other
SRSF6	724.0	other
MED6	681.0	other
CAPZA3	18.0	other
CUZD1	223.3684210526316	other
TAOK2	431.5	other
PTPDC1	1909.0	other
GNPTG	225.25	other
RPS20	296.44444444444446	other
FAM32A	421.42857142857144	other
LYPD5	1213.6666666666667	other
SMCHD1	200.6	other
VSTM2L	643.5	other
FAM46A	2044.3333333333333	other
KIF21A	596.2727272727273	other
TMEM243	353.6666666666667	other
MORN1	977.6666666666666	other
ZNF528	814.5714285714286	other
CHAC1	532.8	other
FAM24B	159.0	other
EXTL3	638.2	other
CD3G	370.45454545454544	other
KRT85	571.0	other
TBC1D21	56.0	other
WDR88	154.0	other
EIF4A1	224.95454545454547	other
UBE2D2	477.2	other
IQUB	247.0909090909091	other
CYC1	188.0	other
DPRX	20.0	other
DIRC3	52.0	other
STX10	188.6	other
C9orf84	399.6	other
PSAP	1141.3333333333333	other
HMGN3	449.0	tr
GPS1	175.37142857142857	other
GTDC1	889.7826086956521	other
NOS2	464.0	other
BAIAP3	495.375	other
CD300LB	992.0	other
DIMT1	343.57142857142856	other
ZNF831	4367.5	other
DHX30	180.46875	other
GRIK1	264.42857142857144	other
NEU3	836.375	other
CD300C	480.0	other
EFHD2	989.0	other
SPIB	1043.5714285714287	tr
C16orf87	1898.25	other
IMMP1L	92.5	other
TERT	152.375	other
COBLL1	1777.125	other
TINF2	365.0	other
OR4F29	36.0	other
MYO1D	680.5	other
IGSF22	238.2	other
FAM185A	234.13333333333333	other
TAF5	841.0	other
CACNA2D4	180.18965517241378	other
PHB2	238.14285714285714	other
SHARPIN	125.2	other
DNAJC24	366.3076923076923	other
ATP5MD	59.9	other
EPM2AIP1	2239.6666666666665	other
KCNB1	1848.0	other
PTPN5	1003.4	other
IPO11	721.5	other
ZNF471	4630.0	other
RAP2C	1026.8333333333333	other
ADNP2	495.5	other
TMPRSS13	499.125	other
NWD1	558.074074074074	other
DDX27	168.5	other
DIRC1	450.0	other
GALE	347.0	other
LOXL1	141.14285714285714	other
MBNL3	3167.3	other
PABPC1L2B	1467.0	other
GADD45G	315.0	other
CD79B	485.0	other
POMGNT2	455.0	other
TYW1B	504.5	other
AGTPBP1	535.0	other
EDN3	1006.75	other
MAF1	311.25	other
HDX	2905.0	other
GFOD1	4094.75	other
PABPC1L2A	1507.0	other
ZMYND10	115.83333333333333	other
CDH18	123.5	other
TTC12	116.20689655172414	other
FOXO1	1690.0	tr
CYB5R3	954.6	other
MAP3K7CL	822.0	other
GPR137	186.25	other
SPTY2D1	3459.0	other
MED9	574.25	other
ATP6V0D1	123.74418604651163	other
SSX4B	384.6666666666667	other
C10orf120	85.5	other
ZNF610	417.8333333333333	other
DYNC1I1	627.1428571428571	other
DPYSL2	1752.3333333333333	other
ANLN	337.6363636363636	other
MLN	104.0	other
ZHX3	2083.2	other
MYEF2	780.0	other
NAA10	364.5	other
TMX1	682.2857142857143	other
ZBP1	548.6666666666666	other
ZNF395	1003.0	other
GNG10	491.0	other
CENPK	231.65	other
PCYT2	399.8235294117647	other
NARF	221.14285714285714	other
UQCRQ	217.33333333333334	other
ELP1	773.4	other
GCK	717.0	other
NRXN2	1020.0	other
DCPS	135.0	other
CCDC96	421.0	other
PAQR5	2818.6666666666665	other
ANAPC11	241.7391304347826	other
TADA2B	1580.6666666666667	other
PCK1	2307.0	other
TNFRSF11A	3626.5	other
RETREG3	359.8695652173913	other
FHAD1	469.2	other
HOXB1	916.0	other
UPF2	1274.6666666666667	other
TUBG1	176.28571428571428	other
PRELID3B	454.0	other
SLC39A13	632.6666666666666	other
CLEC4C	162.33333333333334	other
AC096582.3	3090.0	other
ME2	338.3380281690141	other
TMEM254	692.0	other
OLFM4	1285.0	other
VPREB3	132.0	other
IFNA1	238.0	other
ZNF30	569.0	other
MXD3	613.25	other
TM9SF4	468.44444444444446	other
ARSD	730.0	other
PCDH8	1125.0	other
PIK3C2G	144.69444444444446	other
ZBTB48	116.75	other
TMOD2	2043.4	other
NCS1	1182.75	other
IFNA5	360.0	other
FAAP20	412.8666666666667	other
PEG10	3252.1666666666665	other
METTL15	441.7586206896552	other
DPEP2	151.83333333333334	other
TMEM187	346.0	other
GDF6	817.6666666666666	other
IL18	343.0	other
AC051649.2	567.0	other
MDH1B	242.27272727272728	other
EDN1	1126.0	other
PPP2R5E	2338.0	other
NKIRAS2	668.9166666666666	other
NHLRC3	2182.0	other
AC037482.3	466.0	other
TMEM150A	178.8235294117647	other
TOMM20L	99.66666666666667	other
SLC35G6	494.0	other
HTRA1	547.5	other
YBX3	295.8	other
AMH	115.0	other
CCM2L	693.0	other
GPC5	625.5	other
CCDC177	1682.0	other
NIPSNAP3A	783.0	other
SRPRA	718.5	other
HERC4	352.8536585365854	other
SOWAHD	548.0	other
RPL39	177.0	other
CALR	336.75	other
LYZL2	175.0	other
MAP2K6	1283.6363636363637	other
CEBPA	1403.0	tr
ZDHHC16	428.77777777777777	other
FAM96A	245.9	other
STON1-GTF2A1L	154.75	other
CAPN11	175.6	other
NHLRC1	978.0	other
ASAP2	2352.5	other
CDH1	522.5	other
LCA5	1739.0	other
DMXL2	517.625	other
SOX8	1592.0	other
CAPN13	238.92857142857142	other
TPMT	2356.0	other
AC011330.3	189.25	other
PLEKHD1	3131.0	other
ODF1	117.5	other
METTL17	159.09375	other
STRC	127.09433962264151	other
ZNF565	249.0	other
RPN2	180.5	other
ZNRF3	1422.6666666666667	other
ZNF146	1452.5	other
PTCHD1	5305.0	other
ETV2	82.125	other
CPSF3	78.5	other
Z98749.3	25.5	other
RPS6KA2	1682.8	other
SSR4	65.75	other
SMPD4	268.74545454545455	other
CSNK1E	291.95	other
GTF2A1L	137.16666666666666	other
IFIT1	1524.0	other
SLIT3	3220.3333333333335	other
SSTR5	178.0	other
RAB5A	345.6666666666667	other
IFIT1B	466.0	other
TMEM52	206.33333333333334	other
LIPA	1256.0	other
FOXN1	1459.0	other
WDR37	1610.25	other
PRDM1	1641.3333333333333	tr
MYO1C	821.9	other
FAM118B	583.25	other
CFAP74	277.0	other
KIAA0100	175.46153846153845	other
INHA	186.0	other
PP2D1	137.0	other
FER1L5	141.4375	other
OTOF	544.6666666666666	other
OBSL1	295.0	other
NDUFS4	110.42857142857143	other
LIMS3	312.1666666666667	other
TMEM161B	586.4545454545455	other
ARHGAP40	423.75	other
KCNMA1	462.50970873786406	other
HSF5	2192.0	other
CCDC6	4153.0	other
ITGB1BP1	694.0769230769231	other
IDH3G	304.8	other
OR13C3	20.0	other
AC013271.1	210.44444444444446	other
SFMBT2	3020.25	other
HCN2	684.0	other
PIH1D3	650.6666666666666	other
DOCK5	338.8611111111111	other
KLF10	1348.5	other
IFIT2	1643.6666666666667	other
CKMT1B	249.0	other
ATG5	735.4736842105264	other
WDR90	181.8235294117647	other
TEDC2	399.14285714285717	other
MYO18B	163.64285714285714	other
DHRSX	340.5	other
NIPA2	1002.0	other
IFIT3	842.0	other
ACAP3	266.5	other
RPUSD4	1163.0	other
MYMX	440.0	other
ZBED1	1629.3333333333333	tr
OR13D1	22.0	other
NDFIP1	1356.5	other
TXNDC2	702.0	other
FXYD2	144.5	other
ADRA2C	372.5	other
RAD1	489.0	other
HEATR4	118.5	other
MIPOL1	2733.875	other
RPA3	161.0	other
UMAD1	670.9	other
TMEM91	315.92857142857144	other
PLP2	325.0	other
BSX	78.0	other
ZDHHC21	7894.0	other
FAM129B	1503.0	other
PCNX1	1485.0	other
FKBP1A	373.2307692307692	other
AL136531.2	61.0	other
PLCH2	728.8571428571429	other
EXOSC5	213.0	other
CCM2	358.1111111111111	other
SPTBN5	471.0	other
DCAF8L1	1538.0	other
PDCD2L	46.5	other
PABPC3	1159.0	other
FAR2	361.1	other
TMEM120A	186.7	other
HAUS3	1536.0	other
CD320	303.44444444444446	other
RPSA	119.0	other
FOXI1	1112.0	other
SREBF1	248.62857142857143	tr
RCN1	384.0	other
NAT8L	4960.5	other
PRKD2	154.30769230769232	other
SLC27A4	851.5	other
ZNF136	1879.0	other
TEX9	762.3	other
BFSP1	167.66666666666666	other
PCGF1	99.0	other
ARX	975.0	other
UBXN4	548.8333333333334	other
SDK2	2424.5	other
OTOR	1045.0	other
TBC1D31	216.60714285714286	other
CKMT2	137.33333333333334	other
MLH3	527.7058823529412	other
COL7A1	332.0	other
LMX1B	3085.6666666666665	other
HOXB8	327.6666666666667	other
MYOCD	1425.0	other
OXSR1	372.5	other
OR4C13	66.0	other
KNSTRN	177.05	other
PHF10	868.5	other
TRPA1	857.0	other
ADAMTSL2	653.6666666666666	other
AC002310.5	173.5	other
SLC25A15	236.33333333333334	other
SATL1	120.0	other
PRDM7	371.0	other
CD68	575.3333333333334	other
HTD2	389.0	other
CYP2S1	329.0	other
ANO10	412.57142857142856	other
ZNF283	706.7142857142857	other
NAT1	689.8333333333334	other
SAT2	110.08333333333333	other
MYO1G	167.14285714285714	other
DNER	910.0	other
POLD1	98.38461538461539	other
IFNE	228.0	other
COQ4	370.25	other
KRTAP13-3	128.0	other
ZW10	267.8333333333333	other
MTDH	852.5	other
DPY30	186.0	other
WNT8B	927.0	other
NXPH1	1191.0	other
OR56B4	96.0	other
NAE1	109.07142857142857	other
FCER1A	175.5	other
SPART	2234.0	other
FXYD1	96.5	other
AGXT2	357.5	other
HAAO	347.0	other
IDH1	836.6666666666666	other
PRAP1	174.5	other
EXOSC6	4303.0	other
PECAM1	4400.0	other
GHR	1482.8235294117646	other
PCDHA1	899.0	other
HNRNPUL2	2668.0	other
CLMP	3608.0	other
CCDC22	264.0	other
PCDHA12	1221.5	other
TOPAZ1	86.0	other
AURKC	180.46153846153845	other
MRPS25	817.5714285714286	other
P2RY6	471.44444444444446	other
SPTA1	557.0	other
SFTPC	200.625	other
TERB2	144.0	other
GTF2A2	326.4	other
NPM2	183.5	other
FLNA	190.79545454545453	other
DHPS	97.21875	other
DAB2	502.4166666666667	other
LRRC61	333.0	other
ANKRD22	808.0	other
PSMC5	91.77777777777777	other
RLIM	3771.5	other
OR5T2	457.0	other
REX1BD	165.2	other
DDIT4L	1806.0	other
FCRL1	1034.6666666666667	other
KIF13B	252.96666666666667	other
ZNF213	716.0	other
TMEM59L	499.0	other
CT47A3	85.0	other
C12orf43	713.4	other
TRPV5	560.5	other
CYB561A3	783.25	other
NCAM1	1013.9	other
ETV3L	604.0	other
CLDN12	2542.0	other
AC040162.1	84.0	other
ITFG1	965.0	other
KRT18	193.33333333333334	other
ARHGEF11	817.0	other
KCTD6	713.3333333333334	other
B4GALNT2	2505.3333333333335	other
RNF214	593.75	other
TACR2	628.6666666666666	other
ARHGAP35	2527.3333333333335	other
THRB	2650.3333333333335	other
HTR1A	94.0	other
ORM2	117.0	other
LYPD6B	263.6	other
SHISA9	4035.5	other
COA4	340.25	other
WDR75	166.33333333333334	other
AZU1	585.0	other
PAAF1	814.0	other
TSPAN16	139.75	other
CLIP2	1550.6666666666667	other
PNPLA4	2094.0	other
ERLIN2	1504.142857142857	other
HAPLN2	340.0	other
PGGT1B	8389.0	other
TUSC1	1293.0	other
NLGN2	1472.0	other
AOAH	129.4	other
TBRG4	223.75	other
TCF21	2051.6666666666665	other
MEIKIN	177.0	other
MAP2K7	2039.6666666666667	other
SLC6A20	2001.5	other
MCUR1	491.1818181818182	other
TRIM36	1026.25	other
OR2C1	414.0	other
KRT77	329.55555555555554	other
SLCO1B3	489.6666666666667	other
RASGRP2	110.57575757575758	other
CD300LF	405.9230769230769	other
GIP	152.0	other
TUBB2A	193.0	other
XPO7	1346.0	other
SAMD11	328.45	other
TRIB3	462.5	other
FZD7	2072.0	other
DLX5	256.5	other
JDP2	2290.25	other
SLIT2	564.1428571428571	other
PATL2	140.71428571428572	other
SF3B1	603.5	other
RBM44	215.0	other
RPL28	574.1	other
ZIM2	246.46153846153845	other
TNS1	1659.5555555555557	other
PEG3	2058.5	other
JMJD7-PLA2G4B	165.28571428571428	other
NEMF	1353.5	other
PRR5L	1146.0	other
USP26	649.5	other
GPKOW	231.0	other
ZNF554	502.85714285714283	other
PAK3	1193.3333333333333	other
RESP18	105.0	other
CENPVL3	1030.0	other
DNAJA2	406.0	other
CTAGE1	1499.0	other
COMMD9	1019.0	other
ERGIC2	1054.75	other
PSME1	186.83333333333334	other
TRIM48	341.0	other
PAX6	1262.103448275862	tr
SOX12	3351.0	other
RER1	807.7142857142857	other
ZNF808	758.0	other
RAI1	745.0	other
MOB1A	4039.0	other
TMC7	1255.0	other
NUFIP1	1956.0	other
SAP18	1175.4	other
SCGB3A1	127.0	other
PTGIR	242.2	other
NUDT18	829.5	other
DEFB126	58.0	other
PTPRN	289.3333333333333	other
CACNG2	429.0	other
NUTM2D	1383.6666666666667	other
IQANK1	1205.5	other
GABPB1	625.6666666666666	other
SLC2A13	3365.0	other
RSPO4	1003.0	other
FAM160B2	404.125	other
RFX7	2115.0	other
APOOL	3886.0	other
SOX15	179.33333333333334	other
ST18	228.33333333333334	other
IFFO1	586.7647058823529	other
ZKSCAN5	1539.8	other
AP1B1	853.6	other
CCDC91	207.4	other
ZFX	3080.0	tr
SLC25A46	679.4	other
PTPRT	1819.1315789473683	other
SLC24A5	978.6666666666666	other
C2orf92	114.16923076923077	other
AC138647.1	21.0	other
TNFSF13	481.7142857142857	other
NPTN	324.125	other
ZNF70	5121.0	other
RHPN2	278.8333333333333	other
PVALEF	152.0	other
HSP90AB1	286.0	other
NEBL	1076.875	other
